2024/4/1,14.6,8,1
2024/4/2,14.2,8,1
2024/4/3,13.9,8,1
2024/4/4,15.4,8,1
2024/4/5,11.4,8,1
2024/4/6,12.7,8,1
2024/4/7,17.0,8,1
2024/4/8,18.8,8,1
2024/4/9,15.6,8,1
2024/4/10,11.7,8,1
2024/4/11,14.0,8,1
2024/4/12,15.0,8,1
2024/4/13,16.4,8,1
2024/4/14,18.0,8,1
2024/4/15,19.4,8,1
2024/4/16,19.2,8,1
2024/4/17,20.1,8,1
2024/4/18,17.9,8,1
2024/4/19,18.3,8,1
2024/4/20,19.4,8,1
2024/4/21,18.4,8,1
2024/4/22,15.6,8,1
2024/4/23,16.9,8,1
2024/4/24,15.0,8,1
2024/4/25,19.5,8,1
2024/4/26,20.3,8,1
2024/4/27,19.5,8,1
2024/4/28,21.6,8,1
2024/4/29,21.2,8,1
2024/4/30,20.9,8,1
2024/5/1,16.5,8,1
2024/5/2,15.3,8,1
2024/5/3,17.7,8,1
2024/5/4,20.9,8,1
2024/5/5,21.5,8,1
2024/5/6,20.9,8,1
2024/5/7,20.0,8,1
2024/5/8,17.8,8,1
2024/5/9,13.7,8,1
2024/5/10,17.5,8,1
2024/5/11,20.3,8,1
2024/5/12,21.1,8,1
2024/5/13,19.3,8,1
2024/5/14,16.9,8,1
2024/5/15,19.4,8,1
2024/5/16,18.7,8,1
2024/5/17,20.6,8,1
2024/5/18,21.9,8,1
2024/5/19,20.8,8,1
2024/5/20,17.4,8,1
2024/5/21,22.5,8,1
2024/5/22,20.6,8,1
2024/5/23,21.4,8,1
2024/5/24,23.3,8,1
2024/5/25,21.4,8,1
2024/5/26,21.6,8,1
2024/5/27,22.3,8,1
2024/5/28,24.0,8,1
2024/5/29,22.0,8,1
2024/5/30,22.5,8,1
2024/5/31,19.0,8,1
2024/6/1,20.9,8,1
2024/6/2,18.7,8,1
2024/6/3,18.3,8,1
2024/6/4,19.5,8,1
2024/6/5,21.4,8,1
2024/6/6,22.0,8,1
2024/6/7,22.1,8,1
2024/6/8,22.8,8,1
2024/6/9,22.4,8,1
2024/6/10,20.7,8,1
2024/6/11,24.0,8,1
2024/6/12,24.6,8,1
2024/6/13,22.6,8,1
2024/6/14,25.9,8,1
2024/6/15,24.8,8,1
2024/6/16,23.7,8,1
2024/6/17,26.0,8,1
2024/6/18,19.2,8,1
2024/6/19,23.5,8,1
2024/6/20,24.4,8,1
2024/6/21,20.1,8,1
2024/6/22,23.9,8,1
2024/6/23,21.6,8,1
2024/6/24,26.7,8,1
2024/6/25,27.8,8,1
2024/6/26,26.9,8,1
2024/6/27,25.4,8,1
2024/6/28,22.0,8,1
2024/6/29,23.7,8,1
2024/6/30,25.9,8,1
2024/7/1,26.3,8,1
2024/7/2,27.3,8,1
2024/7/3,27.7,8,1
2024/7/4,29.3,8,1
2024/7/5,30.2,8,1
2024/7/6,28.1,8,1
2024/7/7,28.9,8,1
2024/7/8,30.9,8,1
2024/7/9,30.1,8,1
2024/7/10,29.5,8,1
2024/7/11,27.8,8,1
2024/7/12,24.4,8,1
2024/7/13,26.2,8,1
2024/7/14,25.4,8,1
2024/7/15,24.6,8,1
2024/7/16,23.9,8,1
2024/7/17,25.8,8,1
2024/7/18,28.4,8,1
2024/7/19,30.0,8,1
2024/7/20,30.7,8,1
2024/7/21,29.1,8,1
2024/7/22,30.5,8,1
2024/7/23,29.5,8,1
2024/7/24,30.1,8,1
2024/7/25,30.2,8,1
2024/7/26,30.1,8,1
2024/7/27,30.3,8,1
2024/7/28,31.6,8,1
2024/7/29,32.3,8,1
2024/7/30,30.8,8,1
2024/7/31,29.4,8,1
2024/8/1,28.5,8,1
2024/8/2,28.7,8,1
2024/8/3,29.4,8,1
2024/8/4,30.0,8,1
2024/8/5,30.0,8,1
2024/8/6,29.9,8,1
2024/8/7,28.9,8,1
2024/8/8,28.1,8,1
2024/8/9,30.0,8,1
2024/8/10,30.0,8,1
2024/8/11,31.5,8,1
2024/8/12,31.2,8,1
2024/8/13,30.8,8,1
2024/8/14,30.4,8,1
2024/8/15,30.3,8,1
2024/8/16,26.7,8,1
2024/8/17,30.4,8,1
2024/8/18,29.7,8,1
2024/8/19,29.2,8,1
2024/8/20,28.3,8,1
2024/8/21,28.3,8,1
2024/8/22,27.5,8,1
2024/8/23,28.9,8,1
2024/8/24,29.4,8,1
2024/8/25,28.6,8,1
2024/8/26,29.2,8,1
2024/8/27,27.7,8,1
2024/8/28,28.0,8,1
2024/8/29,27.1,8,1
2024/8/30,26.0,8,1
2024/8/31,27.1,8,1
2024/9/1,26.2,8,1
2024/9/2,29.3,8,1
2024/9/3,24.9,8,1
2024/9/4,25.4,8,1
2024/9/5,26.7,8,1
2024/9/6,28.3,8,1
2024/9/7,28.7,8,1
2024/9/8,28.9,8,1
2024/9/9,28.3,8,1
2024/9/10,28.6,8,1
2024/9/11,29.6,8,1
2024/9/12,29.6,8,1
2024/9/13,29.6,8,1
2024/9/14,29.5,8,1
2024/9/15,29.9,8,1
2024/9/16,25.7,8,1
2024/9/17,27.7,8,1
2024/9/18,28.8,8,1
2024/9/19,27.7,8,1
2024/9/20,29.4,8,1
2024/9/21,28.5,8,1
2024/9/22,24.6,8,1
2024/9/23,22.6,8,1
2024/9/24,20.9,8,1
2024/9/25,20.4,8,1
2024/9/26,24.1,8,1
2024/9/27,23.3,8,1
2024/9/28,24.0,8,1
2024/9/29,22.6,8,1
2024/9/30,22.7,8,1
2024/10/1,23.3,8,1
2024/10/2,26.5,8,1
2024/10/3,23.1,8,1
2024/10/4,25.9,8,1
2024/10/5,21.3,8,1
2024/10/6,21.3,8,1
2024/10/7,25.0,8,1
2024/10/8,18.8,8,1
2024/10/9,16.0,8,1
2024/10/10,17.8,8,1
2024/10/11,19.0,8,1
2024/10/12,20.6,8,1
2024/10/13,20.9,8,1
2024/10/14,20.8,8,1
2024/10/15,22.1,8,1
2024/10/16,22.6,8,1
2024/10/17,22.8,8,1
2024/10/18,21.6,8,1
2024/10/19,24.2,8,1
2024/10/20,17.4,8,1
2024/10/21,16.2,8,1
2024/10/22,19.7,8,1
2024/10/23,21.9,8,1
2024/10/24,22.6,8,1
2024/10/25,20.2,8,1
2024/10/26,19.0,8,1
2024/10/27,19.7,8,1
2024/10/28,18.8,8,1
2024/10/29,15.4,8,1
2024/10/30,16.8,8,1
2024/10/31,16.2,8,1
2024/11/1,17.0,8,1
2024/11/2,16.0,8,1
2024/11/3,17.5,8,1
2024/11/4,17.2,8,1
2024/11/5,16.6,8,1
2024/11/6,14.4,8,1
2024/11/7,13.4,5,1
2024/11/8,11.8,8,1
2024/11/9,12.7,8,1
2024/11/10,13.8,8,1
2024/11/11,16.3,8,1
2024/11/12,16.3,8,1
2024/11/13,16.5,8,1
2024/11/14,15.8,8,1
2024/11/15,15.9,8,1
2024/11/16,16.7,8,1
2024/11/17,18.9,8,1
2024/11/18,13.7,8,1
2024/11/19,9.7,8,1
2024/11/20,7.6,8,1
2024/11/21,10.5,8,1
2024/11/22,11.9,8,1
2024/11/23,12.0,8,1
2024/11/24,10.7,8,1
2024/11/25,9.9,8,1
2024/11/26,10.0,8,1
2024/11/27,14.5,8,1
2024/11/28,13.2,8,1
2024/11/29,11.4,8,1
2024/11/30,10.4,8,1
2024/12/1,11.2,8,1
2024/12/2,11.4,8,1
2024/12/3,11.9,8,1
2024/12/4,12.7,8,1
2024/12/5,11.5,8,1
2024/12/6,11.0,8,1
2024/12/7,8.9,8,1
2024/12/8,7.7,8,1
2024/12/9,7.7,8,1
2024/12/10,8.5,8,1
2024/12/11,8.7,8,1
2024/12/12,7.1,8,1
2024/12/13,5.3,8,1
2024/12/14,7.2,8,1
2024/12/15,6.6,8,1
2024/12/16,7.7,8,1
2024/12/17,8.0,8,1
2024/12/18,7.6,8,1
2024/12/19,5.2,8,1
2024/12/20,6.5,8,1
2024/12/21,9.4,8,1
2024/12/22,6.9,8,1
2024/12/23,6.1,8,1
2024/12/24,6.7,8,1
2024/12/25,7.7,8,1
2024/12/26,8.9,8,1
2024/12/27,7.4,8,1
2024/12/28,5.4,8,1
2024/12/29,6.0,8,1
2024/12/30,6.2,8,1
2024/12/31,8.0,8,1
